gmap_id,total_chars,total_words,review_count,avg_rating,rating_std
0x89c258e4c2ece1e5:0x5c5e122e3907759e,3449,605,50,4.4,0.7824607964359517
0x89c258e4d0cd0a3f:0xdb0556eb00bbd679,5027,855,51,4.098039215686274,1.0050851100436087
0x89c258e4d870e5eb:0xf8fd2368c6b16d23,6856,1233,132,4.5,0.7765651518800617
0x89c258e4dce87c69:0x3c82bb43f417cb38,4452,823,51,4.196078431372549,1.0201883716870577
0x89c258e4de9fef33:0xb2ceb42f0e02a7e8,22449,3985,195,4.4051282051282055,0.9388380397715143
0x89c258e4e37fed23:0x24e9cd58b6063ece,8165,1480,92,4.467391304347826,0.8574314691677458
0x89c258e4e37fed23:0x3593cd09e39d6741,4998,920,21,2.9523809523809526,1.3592715135759477
0x89c258e4e9d25ae7:0xbc183dc88e1a0312,7485,1344,105,4.104761904761904,1.1596071078984662
0x89c258e4eba5f901:0xcf166124e407230f,5011,877,66,3.984848484848485,1.015153254704003
0x89c258e4ed67c03b:0x2546c079398c98ce,13132,2319,143,4.06993006993007,0.9468282832130905
0x89c258e4ed67c03b:0xe8bddda94a3d1f33,7041,1280,89,4.01123595505618,1.092270175768963
0x89c258e4f2ce7fed:0x91032170e84e7d01,21678,3864,239,3.9623430962343096,1.127690224811278
0x89c258e4f33974e3:0x2c42c9acd1d11845,8874,1601,119,4.184873949579832,0.9826148663143996
0x89c258e4f4bfc2d1:0x96723bb1264e7ffb,3443,630,20,3.5,1.1002392084403616
0x89c258e4f56fcc0b:0x6840d489995a851a,17619,3165,406,4.187192118226601,0.8632030489636803
0x89c258e4f5d3325b:0x32f17c4cb3a582f8,3706,690,41,3.8048780487804876,1.2493900951088486
0x89c258e500dffd9d:0xc7e27e733edf44dd,11374,1977,145,4.2,0.9098229375970788
0x89c258e503ec57d7:0x15d411ca790a7dbc,34499,5983,500,4.472,0.8571378948229299
0x89c258e5040aade7:0x9e8939ee0810f95,1616,282,10,3.7,0.8232726023485646
0x89c258e5066ce4d7:0x2ca914a491c2dc09,3472,602,31,4.645161290322581,0.9503819266229829
0x89c258e5148451a3:0x96e738faf7837352,853,146,14,4.857142857142857,0.5345224838248489
0x89c258e51b08dca3:0x656664fd0c5ff268,4002,701,112,4.098214285714286,0.9198493945330989
0x89c258e51b39f507:0x7da7183333b06b3b,5878,1056,82,3.6463414634146343,1.2005343585923707
0x89c258e51b8905d3:0xde1cc8cb3491e275,27511,4976,359,4.504178272980502,0.821743161138913
0x89c258e51d668d9b:0xf188ae7c197ad015,3588,653,46,4.130434782608695,1.0243414285866017
0x89c258e51e215637:0x7596456ab8e7bd40,1597,289,21,3.7142857142857144,1.647508942095828
0x89c258e521f1df87:0xbede5b63f7f442da,11120,1975,154,4.038961038961039,1.0533675651121437
0x89c258e5395b58dd:0xe7c1226b40234f72,12729,2242,199,4.301507537688442,1.0822478191775733
0x89c258e53b170e85:0x9eb53583b5c92e86,22913,4003,237,4.540084388185654,0.7780603825861804
0x89c258e556feb617:0xd71ce68a5c607d74,903,154,27,4.592592592592593,0.6360490582953523
0x89c258e56f18603f:0xd0a300f8d4bbf330,1295,247,11,3.6363636363636362,1.2060453783110543
0x89c258e57d895555:0x13b1014a28daab62,355,63,12,1.8333333333333333,1.5859229221975182
0x89c258e57d8e7f87:0xe0386bfdef3d3fd1,783,134,10,3.8,1.2292725943057181
0x89c258e5836313f9:0x202d752967138ca7,4837,845,46,4.1521739130434785,0.9880933672560801
0x89c258e5836313f9:0x3d4eafee3363d218,9272,1663,95,4.252631578947368,1.0515279769108399
0x89c258e59d40a9e7:0xf2b316be0482cc57,2453,417,18,4.611111111111111,0.6076849889141857
0x89c258e5a9de9ee9:0x96576f61bb9fd2fd,4901,879,56,4.160714285714286,1.0405730189622482
0x89c258e5ad9b562b:0x69e05ba2c19402f6,19303,3487,182,3.8956043956043955,1.2371248156444583
0x89c258e5adf68e6d:0xee7ce8dabc6460f7,1232,206,18,4.166666666666667,1.098126747211439
0x89c258e5b2c03db9:0x7fec1522b36475d4,1010,182,13,3.6153846153846154,1.325296290046213
0x89c258e5c7268c21:0x3d1f2c9cd76515f2,3426,620,37,4.378378378378378,0.9235003263956397
0x89c258e5c8ff24dd:0x7cc11a2a18b61cbf,18182,3208,227,4.233480176211454,0.9607923321814813
0x89c258e5cbdf08db:0x7eacf5939ad72014,14304,2542,363,4.267217630853994,0.8589468847655921
0x89c258e5cc15d9f1:0x6ed3c5f18df31157,7391,1299,82,4.146341463414634,1.0198275237801537
0x89c258e5d030ce55:0xf6e2c509c8c065c2,2765,530,43,3.883720930232558,1.3488849420660192
0x89c258e5d31af003:0xe4ce939ba9a20b28,1375,254,17,4.352941176470588,0.6063390625908324
0x89c258e5d43d6eab:0x8664e1dda0aa2224,2178,382,32,4.40625,1.0115263139785182
0x89c258e5d474c50f:0x4b0467cb3449eb90,21788,3867,241,4.3070539419087135,0.7833634966677221
0x89c258e5d5006985:0x648352fc75aa93c,86117,15015,534,4.614232209737827,0.7383006643167579
0x89c258e5d60949bf:0x362f65ee5c85761f,21007,3511,277,4.588447653429603,0.7149618224604692
0x89c258e5dd57fb63:0x9824dfbb3053fd83,9733,1741,109,4.201834862385321,0.9207466426137387
0x89c258e5e33e80cb:0x8302cb568878e53f,4399,763,56,4.464285714285714,0.8304278352815428
0x89c258e5e4818e79:0xbfcf46af897f8daf,17006,3101,233,4.1373390557939915,1.0289037315784213
0x89c258e5ec5d262d:0x70c2b42fecb3ff18,312,54,12,3.8333333333333335,1.403458930534474
0x89c258e5ef0937f3:0x109fa9907c1077dc,24818,4289,349,4.446991404011461,0.8648123525356876
0x89c258e5f0a0122b:0x7a80c96d76638ea3,4748,860,38,4.526315789473684,0.6466897875841059
0x89c258e5f202ed9f:0xd961c78098c2a747,29975,5384,365,4.263013698630137,0.9899920703027778
0x89c258e5f8d342f9:0xbbecb69b143217e2,4562,798,120,3.8,1.3633867864299425
0x89c258e5fac26e5d:0xcb7242d9f9f9cd98,27221,4729,325,4.28923076923077,0.914243105437747
0x89c258e5fbfdbb2b:0xeb6c458edd359e51,13666,2405,130,4.538461538461538,0.8992145250579167
0x89c258e6165a4a83:0xeecc9c453d54e7a,1827,337,15,4.666666666666667,0.816496580927726
0x89c258e6371ddacb:0xfcc20cfd44e9794,52569,9403,845,4.56094674556213,0.6902427989977066
0x89c258e637fd95d7:0xbf97bf01a4ca9ecd,875,150,10,4.8,0.42163702135578385
0x89c258e63ecab4c7:0x630eaf2aa3150eca,10537,1923,211,4.232227488151659,0.8718367395238972
0x89c258e659883bd5:0x7a3dcf2002d7e6d3,2831,501,32,4.75,0.6720215050322467
0x89c258e65a1c6057:0xed124a7ac48d81b,4654,817,29,4.310344827586207,0.6602731185903338
0x89c258e67fc57d15:0x32daf4ecc94621ed,11993,2144,175,4.0685714285714285,1.080594618283859
0x89c258e68085b8a3:0xc0926aaaedd87df5,3813,704,54,4.351851851851852,0.8277591347639633
0x89c258e681b70a4d:0x5daf0118c7e667d6,3550,651,68,4.0588235294117645,1.1314018901566514
0x89c258e681ebc455:0x3f4460f7d71bfec5,7737,1396,141,4.276595744680851,0.9188998311546522
0x89c258e681f9b273:0xee43f7f71e8e8118,5445,981,82,4.353658536585366,0.9733733023187803
0x89c258e69fe80edd:0x3ce0a8fd00259b19,899,158,24,3.8333333333333335,0.9168313422570846
0x89c258e69ffe6dcd:0xfb775cc376b26054,1651,279,28,4.178571428571429,0.8189230248533256
0x89c258e6a009d223:0xeada5d0634266992,10821,1951,179,4.284916201117318,1.0505998119400217
0x89c258e6c24d81b5:0x2a176b103d74bb69,9683,1696,111,4.468468468468468,0.8070126710711869
0x89c258e6d03c507b:0x18d2ca18341c3d21,1441,251,33,3.787878787878788,1.111237366564176
0x89c258e6e008b071:0x599816cf28b02e2a,2769,496,50,4.38,0.9665845613735583
0x89c258e6e3a9eb69:0xd8b9886b237ee8d3,35706,6234,521,4.337811900191938,0.8441485304574652
0x89c258e6e6f90cd5:0xda2e72c30b980739,777,131,11,4.363636363636363,1.026910636104941
0x89c258e6fe3b7e69:0xe665437df911f171,34821,6288,386,4.38860103626943,0.9026797688493036
0x89c258e6fe73025b:0xe2662635d97d1083,5300,936,81,4.271604938271605,0.9488459527106118
0x89c258e7004a2dbd:0x63495fa33169f9ff,281,50,13,4.384615384615385,1.192927878405448
0x89c258e7004a2dbd:0xb637478187c77da0,3435,596,41,4.2682926829268295,0.9753048303966929
0x89c258e700b53515:0xe08e03d3c0f4c9c5,5096,919,123,4.414634146341464,0.8863891502662452
0x89c258e70510d21d:0xf2909d813d3c2981,5896,991,77,4.51948051948052,0.736463627043197
0x89c258e70651da77:0x1a00d0ce400c9892,3759,649,35,4.542857142857143,0.6572159257878979
0x89c258e77480cf47:0x23874b55d0f299bf,4810,842,79,4.3544303797468356,0.8776129437657803
0x89c258e7aa933d13:0xb0e1cf4f86b97ca2,14926,2560,191,4.350785340314136,0.8506882111714419
0x89c258e7b7431b05:0x3874a35d22c210be,4697,860,73,3.958904109589041,1.2183590531300643
0x89c258e7b9a3589b:0x9d352e72d2425e74,8257,1482,90,4.444444444444445,0.8225899235172773
0x89c258e7be7dd189:0x6ba1ace0e3171344,5456,986,139,4.071942446043166,1.0675740327977814
0x89c258e7c0d2ab19:0x15fb2441d3389f0e,2000,337,41,4.414634146341464,0.835930910904052
0x89c258e7c39620af:0x1b35d3be0a33d662,1707,302,24,4.041666666666667,1.1220775245117838
0x89c258e7c39620af:0x48d59d36ae6ec0c8,728,113,14,3.7857142857142856,1.1217137594956024
0x89c258e7c3963f8d:0x6e479be3fc406d11,4725,827,67,4.447761194029851,0.7024541846281385
0x89c258e7c6ea2d4b:0x8e4bfdc9f378ba1f,6670,1252,106,3.8773584905660377,1.3216355681588103
0x89c258e7c702f6ed:0xf899d310bf746591,2761,517,33,3.8484848484848486,1.4815788057257562
0x89c258e7dd4dc66b:0xbf984119fabc1106,10903,1919,159,4.339622641509434,0.8988754484850391
0x89c258e7ddb7626f:0x9dd9ad1d24df2c11,44268,8028,671,4.302533532041728,0.856568730193652
0x89c258e7ddb7626f:0xbc1892d9f01f2fc2,7281,1308,128,4.3359375,0.9330109058278475
0x89c258e7df643cf9:0x3b2bb2c44d87081b,1609,293,18,4.388888888888889,0.6076849889141858
0x89c258e7e1060a73:0xfe91916bfcbe13fc,32572,5839,522,4.026819923371647,1.1080100274226286
0x89c258e7e36d2a1b:0xfe6a9ebf09e1a61d,1063,196,16,3.4375,1.459166428707386
0x89c258e7e73d74c1:0x113ab7a0fc1dc59a,2532,484,12,4.0,0.9534625892455924
0x89c258e7e768a129:0x2adbabe0a9b55a3e,1943,342,25,4.24,0.8793937305515279
0x89c258e7e796bfb9:0x557700c91e43c07c,3803,669,51,4.352941176470588,0.8443584407528526
0x89c258e7e8c05c03:0xb9a7ddbd66e92728,5711,1002,76,4.526315789473684,0.6826162262067186
0x89c258e7fb4e8923:0x4e0b504ab21f80fe,5102,886,66,4.303030303030303,0.9602835634043321
0x89c258e7fd41e7b1:0xc9fc5b36d25c18af,9474,1639,110,4.4363636363636365,0.9038883661614795
0x89c258e80314f2c9:0x480d06b4e81ff80a,5533,965,135,4.2518518518518515,0.8350397123322448
0x89c258e803445b8f:0x71b6a46a0b90cfd3,2146,405,18,3.8333333333333335,1.3394467690277292
0x89c258e8035be17f:0xee3b0a0fa2694ce5,3824,688,20,3.85,1.0399898784932577
0x89c258e803893377:0xc4f699bee50530bb,12744,2261,301,4.219269102990033,0.8670414046296709
0x89c258e806ed1ba9:0xc17e951d3939200a,4302,758,86,4.3023255813953485,0.9083892330009262
0x89c258e807955b41:0xeb06d028cf0a5042,1821,319,23,4.391304347826087,0.8387832331734849
0x89c258e808b1881f:0xfede83669a8894af,13590,2454,197,4.441624365482234,0.7908232606640858
0x89c258e809a826d3:0xa6c8c534ca342e95,12482,2232,161,4.559006211180124,0.7652182735737431
0x89c258e80eb87003:0x1d65400fcaf944d9,24204,4213,280,4.260714285714286,0.9389383487398174
0x89c258e81be2aa57:0xa6c574c9932366d3,7766,1408,140,4.5,0.6624567313140606
0x89c258e81ce43aeb:0xc84c44b2b24f0b77,12601,2325,175,4.131428571428572,1.0985286472523847
0x89c258e84c3dd8db:0x3f5e89a9bc3478ef,10770,1930,210,3.9,1.142690521004816
0x89c258e84f91bda7:0xea974b489bb6a87c,3679,633,74,4.472972972972973,0.9099597006427155
0x89c258e851c09e63:0x73fb7504e5df132a,2502,454,20,3.15,1.5652475842498528
0x89c258e858f9d0c9:0x34b448bfd8153d35,3824,713,43,3.255813953488372,1.1970802426820486
0x89c258e85948291d:0x138c43cc217a60e7,2452,419,46,4.630434782608695,0.7705321581629705
0x89c258e85e7ab87d:0x4874d63650c770da,5167,946,65,4.138461538461539,1.0879585682156496
0x89c258e85e98976f:0x3a1eee2f9d97f3c8,15086,2682,243,4.1646090534979425,1.0029206066401668
0x89c258e88b299d35:0xbeb23e81cd03de8d,5239,945,86,4.0813953488372094,1.0869830485075735
0x89c258e89d1c7683:0x6f1dad0b1fb267c1,2363,407,44,4.159090909090909,0.986965794703866
0x89c258e89d7e58f7:0xba0787730dfecb1a,5737,1041,68,4.1911764705882355,1.0258939013131605
0x89c258e89d7ef61b:0xf5b330fbf162d19f,4470,811,41,3.8780487804878048,1.3637287477944342
0x89c258e8ab5d4aeb:0xc873321e8d786602,9324,1659,108,4.527777777777778,0.9902169434096632
0x89c258e8adaeada3:0x6fa66a2c4efce427,328,59,12,4.5,0.674199862463242
0x89c258e8db3f485d:0x6bef44ae5dce3c5e,6382,1101,226,4.18141592920354,1.0699157742606653
0x89c258e8ddb2e7f7:0x1944c62ffb65f658,73057,12767,1010,4.47920792079208,0.8400666394449077
0x89c258e8f0e754cf:0x57546a437621f6de,58049,10308,744,4.422043010752688,0.8723959479144926
0x89c258e91926aaab:0x975f307ea5093946,799,150,14,4.928571428571429,0.26726124191242445
0x89c258e94accbe99:0xf5c5042605b57aee,4221,763,62,4.145161290322581,1.1852477667732306
0x89c258e94ca427ff:0x195f834fe42890d7,8352,1550,168,3.9523809523809526,1.1674709028905577
0x89c258e94ca427ff:0x7cefd5e620d7428,1070,201,12,3.9166666666666665,1.0836246694508316
0x89c258e96e0d3e09:0xb69471dca8457170,2429,414,49,4.408163265306122,0.9335944726998885
0x89c258e977d481ed:0xc171f823b33f0421,11278,2048,214,4.219626168224299,0.9003848162536827
0x89c258e979166c75:0xa5a3bf95ff30621d,11217,2071,245,4.2,1.014646833494941
0x89c258e97f9d1459:0x19f18453ba70673e,2029,360,25,4.16,0.9865765724632494
0x89c258e97fa4ceef:0xe2022a1f79c5004b,10533,1915,152,4.046052631578948,1.1237285134969248
0x89c258e99de8b087:0xf375addd9a3f0fd9,2132,381,24,4.625,0.6468989572333265
0x89c258e9c0bc4c0b:0xc23320cddc96f2cc,3143,556,55,4.127272727272727,1.2179908388414438
0x89c258e9c0d29cd3:0x8c379bfc9cd3a399,2539,424,30,4.566666666666666,0.8172001541568767
0x89c258e9c7faf417:0xb3d26d552b10d4e0,17250,2994,207,4.1980676328502415,1.0213241620304894
0x89c258e9f9699879:0xa1add5e06db0867,8484,1554,130,4.2384615384615385,1.040302923637076
0x89c258e9fed52cff:0xaca6ccb5b5bf9162,5414,938,48,4.458333333333333,0.8494887907875881
0x89c258ea01315cb7:0x8ab17abb6aba29d3,14500,2628,253,4.138339920948616,1.0354013537562676
0x89c258ea05e1ff17:0xc404c7d27c411202,10824,1970,78,4.5256410256410255,0.7849949784661786
0x89c258ea0885b879:0xfd87184fa0ed7b21,2694,454,29,4.448275862068965,0.909717652294684
0x89c258ea08b6d7cb:0xe2f306642182bedb,1101,192,10,4.0,1.4142135623730951
0x89c258ea0995b3dd:0x42b1b91d2544fea8,46091,8271,621,4.2592592592592595,0.9377901781102718
0x89c258ea2580672d:0x45b2a4625ee246c,1268,227,78,4.128205128205129,1.166178957095934
0x89c258ea37d782f5:0x4ec2c4c5013a1f6c,6366,1178,124,4.008064516129032,1.085723824665419
0x89c258ea4478e649:0xec864f3e96edd842,5728,984,83,4.108433734939759,1.1263154714763974
0x89c258ea5b564703:0xdc71b6293cf7a7bb,2833,494,44,4.318181818181818,1.029172783033127
0x89c258ea5c98f395:0x530727ce4cc9535b,1268,231,28,4.035714285714286,1.373887236117338
0x89c258ea5ca71363:0x7cfc419862204181,1381,254,10,3.6,0.9660917830792959
0x89c258ea8ae9e50f:0x78877ac1ba8c887f,11039,1911,156,4.314102564102564,1.064406466015971
0x89c258ea8e0a62ff:0xe4660bc87bac9b5,9837,1787,65,4.107692307692307,0.8500565592042412
0x89c258ea99909439:0xb5910ff657052a1b,95541,17559,1699,4.154796939376103,1.048945964013659
0x89c258eaa1a5c19b:0xdc5f7d5b1e170429,27268,4820,385,4.21038961038961,0.9409083066688497
0x89c258eaa5d5e061:0x8e09fc36234cafee,12444,2226,157,4.3630573248407645,0.8098184842679428
0x89c258eacd3c1e9b:0x767d69dc1903493d,3383,612,24,3.875,1.034723235417589
0x89c258eacddc25fd:0xcad678310f84631f,8847,1568,77,4.454545454545454,0.6795016468252871
0x89c258ead9502ebd:0xc9361ec360b04ec4,2751,494,35,4.4,0.945577943407535
0x89c258eadb959b67:0x1e36c5a57e0dcb01,2468,457,35,4.314285714285714,1.105372669960588
0x89c258eadbb2b4f1:0x8f68d6c1e7923734,2271,408,25,3.96,1.098483803552272
0x89c258eadbca6be5:0xd0d0d137effc4ce7,7737,1409,119,4.260504201680672,1.0533416146652452
0x89c258eae49e20c7:0x883178f17e7e8d2c,4968,902,85,4.152941176470589,1.063528296273677
0x89c258eafd483ff3:0xac87e4a79be945f3,3740,663,68,4.161764705882353,0.8743491245329604
0x89c258eafd483ff3:0xb8e0d0329d5b195e,3065,567,57,4.12280701754386,1.1030829433682103
0x89c258eb0185789d:0x3945b471b4385692,2303,415,36,4.027777777777778,0.999603095836717
0x89c258eb53be2c9b:0xdefc86ef82a49f73,3636,625,50,4.48,0.8141603913585721
0x89c258eba6761d15:0x88c1c3142c30515c,9900,1770,126,4.007936507936508,1.1135243634229597
0x89c258eba7ca6593:0x349e144c6fa6fc3f,1442,255,30,4.266666666666667,0.9444331755018487
0x89c258eba8696503:0x19f38837c281e3ea,2622,475,62,3.7419354838709675,1.240511315401148
0x89c258eba931b047:0x4926cdadc1501f62,8656,1585,220,4.295454545454546,0.8380109483310009
0x89c258eba96d8811:0xa97719905420095,2388,399,52,4.519230769230769,0.7794010927298066
0x89c258ebabb51ad9:0x8cb5c38eb86108cd,3783,641,39,4.538461538461538,0.719874033065356
0x89c258ebaee158b7:0xe4229d1c97386f30,17988,2995,140,4.442857142857143,0.8159509486899547
0x89c258ebaf7e4ae1:0x7dcc4e4415c998f7,11177,1924,147,4.448979591836735,0.937671799560082
0x89c258ebafe60ef1:0x2195766d5e1240a7,19414,3461,268,4.08955223880597,1.0383124205431362
0x89c258ebbb4bc953:0x874dcff82d4217ae,1201,214,14,4.428571428571429,0.7559289460184545
0x89c258ebc6c03d09:0x2288c6aa819e5041,14799,2623,248,4.5,0.8816620300447742
0x89c258ec40fecff9:0xc7b84ce1f5136324,7861,1402,126,4.357142857142857,0.9074296509529381
0x89c258ec6171dbe5:0x68473465e6fbca61,6857,1209,95,4.178947368421053,1.1390453950980464
0x89c258ec90a69a49:0xa390d1f177216264,50180,8813,560,4.433928571428571,0.9027441340895096
0x89c258edd564af09:0xcf3b571d0cf15e21,10655,1898,132,4.363636363636363,0.9982635861183569
0x89c258edd694851f:0xe800574bd3df557d,3349,572,34,4.205882352941177,0.9138467401745378
0x89c258ee32bf6983:0xb797866898952b2e,5006,866,74,4.094594594594595,1.1487804005716258
0x89c258ee34fd51cd:0x923e5c0add828e8a,13146,2347,122,3.680327868852459,1.5548718075438228
0x89c258ee404d5551:0x969b387931e4ccf8,5274,901,65,4.415384615384616,0.9336137399292147
0x89c258ee4c1c2d7b:0xcfa96016df4d6821,13609,2428,238,4.445378151260504,0.9112284006605627
0x89c258ee4dcb6173:0x81204e699746ebf5,4621,791,62,4.790322580645161,0.5165172389865418
0x89c258ee4dced96f:0x7e39e59a0a3788e6,7613,1292,112,4.714285714285714,0.728178913622559
0x89c258ee4dced96f:0xbccfc15be118df07,2114,362,19,4.368421052631579,0.8950807732508138
0x89c258ee5f51ea99:0x36c869bbce8d2771,799,140,15,4.2,0.9411239481143203
0x89c258ee8e46d6d3:0x947c96d0b0de75c,98381,16922,695,4.732374100719425,0.6511147421134199
0x89c258eeb27da2ad:0x9f1b5e6ba8b222ee,19472,3397,259,4.401544401544402,0.8217946475782761
0x89c258eeb4b807c3:0x3997040d787f06d1,11736,2130,212,4.433962264150943,0.8818213371240071
0x89c258eec9fe8d6d:0x2ca9037f5cbce158,14358,2493,179,4.229050279329609,0.9875885354920412
0x89c258eecd8e2823:0xf5aa2b44aabfcaca,5156,903,59,4.322033898305085,0.8395540270574217
0x89c258eece882071:0x2b37b05347f689ee,11260,2093,183,4.311475409836065,0.9412579309221621
0x89c258eed22d0c31:0xaf723851b4540510,2260,383,55,4.3090909090909095,0.8136048561512289
0x89c258eed23a26dd:0x767179b4a1fed453,4989,895,71,4.267605633802817,0.984998136022504
0x89c258eed435d923:0x840af7ca6f4a7625,24180,4232,224,4.508928571428571,0.6893883129239692
0x89c258eed642040f:0xdab5005dadaa73b1,50316,9161,487,4.425051334702259,0.8227905614789914
0x89c258eed659f543:0x9a9b465c9978822d,10910,2024,95,4.126315789473685,1.314745386426976
0x89c258eed6920419:0xe7a685d4e08d8837,15743,2846,170,3.958823529411765,1.1884846019815454
0x89c258ef02c6bb3d:0x4eace5e2ea55dbbd,76637,13432,725,4.435862068965517,0.8749645503528501
0x89c258ef0498013f:0x5ac5b75071f0e3c1,17707,3048,244,4.610655737704918,0.7201174317871019
0x89c258ef1433049b:0xaaeabbf5cbf97344,12070,2299,189,4.349206349206349,1.0130856093511382
0x89c258ef15dfc543:0x30d93b9e746834ef,21550,3860,262,3.851145038167939,1.159988532920844
0x89c258ef16ccc875:0xb943789ae34a0deb,23846,4252,191,4.361256544502618,0.9405298015069663
0x89c258ef1d20f9ab:0xa8be2c0ee9f9a1b7,1172,198,30,4.7,0.7022132498578064
0x89c258ef23a344c9:0xd87fe86facf9efa0,13453,2348,386,4.137305699481865,1.1255276372214271
0x89c258ef29cfbb5d:0xb6d8212cacc082ae,40150,7137,334,4.589820359281437,0.7994092962228788
0x89c258ef354ca91f:0xbc9808d062407c97,4256,729,48,4.291666666666667,1.009704682617294
0x89c258ef3ac7c1c1:0x90183e771df56f5a,3894,693,61,4.213114754098361,1.0506308279372074
0x89c258ef3b6f265f:0x14087e7b6c141c23,8261,1538,141,4.085106382978723,1.0986313674108195
0x89c258ef3c016cb1:0x1c229f0388a645d4,20768,3837,240,4.183333333333334,1.0019506776236624
0x89c258ef3c780fe5:0xc3bfff07615ca8b1,8539,1536,106,4.009433962264151,1.1912001392662614
0x89c258ef3f7edcb9:0x8d62023228d40e15,2482,430,32,3.71875,1.300976680260121
0x89c258ef3f833ff1:0x98d6dbb6d5cb0a61,4256,766,70,4.0285714285714285,1.1914116407533406
0x89c258ef40975c2b:0x4fa24ff965c3f3e,16758,3047,309,4.55663430420712,0.7734618159724838
0x89c258ef41caffd3:0x70f6444d9ad122b7,4276,759,94,4.23404255319149,0.9207936258443377
0x89c258ef4299c8e7:0x92b8bc2e507c4d34,11455,2059,158,3.930379746835443,1.1405501444232446
0x89c258ef4c9fd1b3:0x41e65e92ef714dee,11050,1956,147,4.01360544217687,1.1040795742479568
0x89c258ef574615a5:0x14abfb30e9dd701e,14021,2412,160,4.475,0.9644628967696388
0x89c258ef576b69e1:0xa6ec15da4e3c6d15,11863,2157,175,3.8514285714285714,1.1093571268131672
0x89c258ef57ee7c9f:0xadc52467770c5bc,7734,1379,83,4.301204819277109,0.7767182331032458
0x89c258ef58153107:0x8c95d26bc3b1258,11528,2109,287,4.229965156794425,0.9873718375743019
0x89c258ef64d42c69:0x8ea77c7886a55c6f,31402,5610,266,4.315789473684211,0.9818613132873134
0x89c258ef6998dc8f:0x81375a17659b1839,14443,2636,195,4.046153846153846,1.176629415038171
0x89c258ef6b70b8ed:0x63df3a29b0ab6a71,22608,4093,276,4.13768115942029,1.024727220362977
0x89c258ef6c7cae29:0xc10dbd5a6dcf319e,653,129,17,4.823529411764706,0.39295262399668796
0x89c258ef6e0bd683:0x160ade7609d948dd,11073,1996,127,4.031496062992126,1.1881492068266468
0x89c258ef6e908b7f:0x3e83e1aac6417b62,5063,916,90,4.444444444444445,0.8494692475286431
0x89c258ef70526121:0x85c8d7caad3e8518,4255,760,48,4.395833333333333,0.7646326703505256
0x89c258ef709b8267:0x182a1a13421be141,2841,496,16,4.375,0.61913918736689
